date,company,profit,country,device,quarter
2025-04-12 06:01:37.896348,Gamma LLC,115.61,Germany,Desktop,1
2025-06-18 06:01:37.896348,Gamma LLC,555.04,Japan,Tablet,1
2025-11-10 06:01:37.896348,Alpha,24.67,France,Desktop,1
2025-11-07 06:01:37.896348,Gamma LLC,41.0,France,Mobile,0
2025-02-12 06:01:37.896348,Alpha,457.87,USA,Desktop,1
2025-05-10 06:01:37.896348,Beta Solutions,259.08,USA,Tablet,0
2024-12-02 06:01:37.896348,Gamma LLC,558.54,UK,Desktop,0
2025-09-18 06:01:37.896348,Beta Solutions,26.26,Germany,Mobile,1
2025-09-18 06:01:37.896348,Gamma LLC,66.39,UK,Mobile,0
2025-05-26 06:01:37.896348,Alpha,776.19,Japan,Mobile,0
2025-05-26 06:01:37.896348,Alpha,437.52,UK,Tablet,1
2025-01-01 06:01:37.896348,Gamma LLC,969.3,Canada,Desktop,1
2025-02-24 06:01:37.896348,Alpha,818.73,USA,Mobile,1
2025-10-18 06:01:37.896348,Gamma LLC,313.87,USA,Desktop,1
2025-07-29 06:01:37.896348,Delta Inc.,81.54,Japan,Tablet,0
2025-09-22 06:01:37.896348,Beta Solutions,912.17,France,Mobile,1
2025-01-30 06:01:37.896348,Epsilon,243.14,UK,Mobile,0
2025-07-23 06:01:37.896348,Alpha,935.86,Germany,Tablet,0
2025-02-26 06:01:37.896348,Gamma LLC,598.27,USA,Tablet,1
2025-09-04 06:01:37.896348,Delta Inc.,232.61,Germany,Tablet,0
2025-03-21 06:01:37.896348,Gamma LLC,731.57,USA,Tablet,0
2025-09-08 06:01:37.896348,Epsilon,55.07,Canada,Tablet,0
2025-02-01 06:01:37.896348,Gamma LLC,316.01,UK,Tablet,0
2025-04-03 06:01:37.896348,Alpha,953.84,UK,Tablet,1
2025-10-17 06:01:37.896348,Epsilon,509.34,Germany,Desktop,0
2025-11-15 06:01:37.896348,Gamma LLC,943.73,Canada,Desktop,1
2024-12-30 06:01:37.896348,Beta Solutions,980.49,Canada,Tablet,0
2025-11-20 06:01:37.896348,Beta Solutions,741.1,Canada,Desktop,0
2025-04-22 06:01:37.896348,Alpha,440.58,Germany,Desktop,0
2025-08-01 06:01:37.896348,Beta Solutions,540.52,Japan,Mobile,0
2025-01-09 06:01:37.896348,Delta Inc.,554.08,Canada,Desktop,1
2025-01-20 06:01:37.896348,Delta Inc.,862.33,Germany,Desktop,0
2025-01-08 06:01:37.896348,Epsilon,527.49,USA,Tablet,0
2025-08-21 06:01:37.896348,Beta Solutions,761.55,UK,Mobile,0
2025-02-12 06:01:37.896348,Gamma LLC,879.71,Canada,Mobile,0
2025-04-28 06:01:37.896348,Alpha,660.73,France,Tablet,0
2025-02-13 06:01:37.896348,Beta Solutions,881.94,France,Tablet,0
2025-10-15 06:01:37.896348,Beta Solutions,523.47,Japan,Mobile,0
2025-08-08 06:01:37.896348,Beta Solutions,324.24,Germany,Desktop,1
2025-05-27 06:01:37.896348,Gamma LLC,804.9,USA,Desktop,1
2025-11-05 06:01:37.896348,Alpha,515.49,Germany,Tablet,0
2025-10-21 06:01:37.896348,Beta Solutions,821.43,UK,Tablet,0
2025-11-05 06:01:37.896348,Gamma LLC,950.31,Canada,Tablet,1
2025-10-23 06:01:37.896348,Gamma LLC,909.77,Canada,Mobile,0
2025-04-18 06:01:37.896348,Alpha,882.15,Japan,Mobile,0
2024-12-15 06:01:37.896348,Beta Solutions,306.3,UK,Desktop,1
2025-02-22 06:01:37.896348,Alpha,531.94,Japan,Mobile,1
2025-03-17 06:01:37.896348,Epsilon,365.67,UK,Mobile,1
2025-07-25 06:01:37.896348,Epsilon,334.71,UK,Desktop,1
2025-02-15 06:01:37.896348,Delta Inc.,80.14,USA,Desktop,0
2025-03-31 06:01:37.896348,Delta Inc.,200.87,Japan,Tablet,0
2024-12-26 06:01:37.896348,Alpha,559.18,Japan,Mobile,0
2025-07-09 06:01:37.896348,Delta Inc.,116.76,Canada,Mobile,0
2025-10-24 06:01:37.896348,Gamma LLC,385.89,UK,Tablet,1
2024-12-09 06:01:37.896348,Delta Inc.,140.08,Germany,Desktop,1
2025-02-24 06:01:37.896348,Beta Solutions,815.72,UK,Mobile,0
2025-07-03 06:01:37.896348,Alpha,968.45,USA,Tablet,1
2025-09-20 06:01:37.896348,Alpha,988.23,UK,Desktop,0
2025-01-01 06:01:37.896348,Beta Solutions,85.74,Germany,Desktop,1
2024-12-24 06:01:37.896348,Beta Solutions,197.15,Japan,Mobile,1
2025-06-19 06:01:37.896348,Alpha,860.87,UK,Desktop,1
2025-05-04 06:01:37.896348,Delta Inc.,149.04,France,Mobile,1
2025-06-08 06:01:37.896348,Beta Solutions,898.48,Canada,Desktop,0
2025-03-22 06:01:37.896348,Delta Inc.,415.16,UK,Desktop,1
2025-02-09 06:01:37.896348,Delta Inc.,640.39,UK,Tablet,1
2025-10-06 06:01:37.896348,Alpha,169.01,France,Mobile,0
2025-03-28 06:01:37.896348,Delta Inc.,888.07,UK,Tablet,0
2025-01-05 06:01:37.896348,Epsilon,265.04,Germany,Tablet,1
2025-08-04 06:01:37.896348,Beta Solutions,666.52,UK,Tablet,1
2025-11-06 06:01:37.896348,Alpha,125.75,Japan,Desktop,1
2025-07-11 06:01:37.896348,Epsilon,823.47,USA,Mobile,0
2025-10-27 06:01:37.896348,Gamma LLC,546.37,Canada,Tablet,0
2025-10-23 06:01:37.896348,Gamma LLC,680.4,Germany,Mobile,1
2025-07-06 06:01:37.896348,Gamma LLC,424.31,UK,Desktop,0
2025-11-08 06:01:37.896348,Alpha,904.78,UK,Desktop,0
2025-01-31 06:01:37.896348,Epsilon,866.32,USA,Tablet,0
2025-06-06 06:01:37.896348,Delta Inc.,416.0,USA,Mobile,1
2024-12-18 06:01:37.896348,Gamma LLC,12.29,USA,Desktop,1
2025-03-17 06:01:37.896348,Beta Solutions,980.26,UK,Desktop,1
2025-09-15 06:01:37.896348,Alpha,716.33,Japan,Mobile,1
2025-08-25 06:01:37.896348,Epsilon,531.0,USA,Desktop,1
2025-04-09 06:01:37.896348,Alpha,380.72,Germany,Desktop,1
2025-01-26 06:01:37.896348,Gamma LLC,608.4,France,Desktop,1
2025-04-25 06:01:37.896348,Beta Solutions,947.58,Japan,Mobile,1
2025-04-24 06:01:37.896348,Beta Solutions,335.96,UK,Mobile,1
2025-09-24 06:01:37.896348,Delta Inc.,288.47,Japan,Tablet,0
2025-03-20 06:01:37.896348,Alpha,885.73,France,Tablet,0
2025-08-20 06:01:37.896348,Gamma LLC,541.55,Japan,Desktop,0
2024-12-03 06:01:37.896348,Beta Solutions,807.11,France,Desktop,0
2025-09-15 06:01:37.896348,Delta Inc.,171.89,Germany,Desktop,0
2025-04-05 06:01:37.896348,Alpha,120.97,USA,Desktop,0
2025-03-21 06:01:37.896348,Gamma LLC,440.16,USA,Mobile,1
2025-07-16 06:01:37.896348,Alpha,816.15,Canada,Tablet,1
2025-02-26 06:01:37.896348,Epsilon,794.25,France,Mobile,1
2025-11-01 06:01:37.896348,Gamma LLC,619.89,Germany,Mobile,0
2025-01-22 06:01:37.896348,Gamma LLC,594.06,Japan,Tablet,1
2025-07-20 06:01:37.896348,Gamma LLC,976.19,UK,Mobile,1
2025-07-11 06:01:37.896348,Beta Solutions,424.05,Germany,Tablet,0
2025-01-08 06:01:37.896348,Delta Inc.,768.21,UK,Mobile,1
2025-10-14 06:01:37.896348,Delta Inc.,132.13,France,Mobile,0
2025-02-23 06:01:37.896348,Beta Solutions,39.06,USA,Mobile,0
2025-04-11 06:01:37.896348,Gamma LLC,291.21,France,Tablet,1
2025-08-10 06:01:37.896348,Delta Inc.,271.67,Germany,Desktop,0
2024-12-18 06:01:37.896348,Beta Solutions,327.44,Japan,Mobile,1
2025-05-13 06:01:37.896348,Delta Inc.,705.65,Japan,Mobile,1
2025-04-13 06:01:37.896348,Epsilon,279.81,Canada,Mobile,0
2025-09-03 06:01:37.896348,Gamma LLC,825.72,USA,Desktop,0
2025-09-11 06:01:37.896348,Beta Solutions,887.57,Canada,Mobile,1
2025-02-06 06:01:37.896348,Gamma LLC,312.04,France,Desktop,1
2025-07-10 06:01:37.896348,Epsilon,496.92,USA,Tablet,0
2025-03-19 06:01:37.896348,Delta Inc.,330.24,Japan,Tablet,1
2025-08-07 06:01:37.896348,Delta Inc.,295.99,Germany,Desktop,0
2025-04-20 06:01:37.896348,Alpha,404.07,Japan,Tablet,0
2025-10-05 06:01:37.896348,Epsilon,536.23,Canada,Tablet,1
2025-02-23 06:01:37.896348,Delta Inc.,56.74,France,Desktop,1
2025-04-03 06:01:37.896348,Gamma LLC,917.87,USA,Desktop,0
2025-04-20 06:01:37.896348,Alpha,423.34,USA,Desktop,1
2025-05-19 06:01:37.896348,Delta Inc.,540.86,Canada,Tablet,0
2025-09-11 06:01:37.896348,Beta Solutions,572.36,Japan,Tablet,1
2025-10-22 06:01:37.896348,Beta Solutions,350.47,UK,Tablet,1
2025-07-07 06:01:37.896348,Epsilon,142.34,USA,Desktop,1
2025-09-29 06:01:37.896348,Delta Inc.,858.47,Japan,Tablet,0
2025-01-09 06:01:37.896348,Epsilon,177.35,France,Mobile,0
2025-10-27 06:01:37.896348,Delta Inc.,279.42,Canada,Mobile,0
2025-06-15 06:01:37.896348,Delta Inc.,139.96,Germany,Mobile,0
2025-07-08 06:01:37.896348,Delta Inc.,81.14,UK,Desktop,1
2025-03-25 06:01:37.896348,Gamma LLC,404.64,France,Mobile,0
2025-05-02 06:01:37.896348,Alpha,279.5,UK,Mobile,0
2025-03-30 06:01:37.896348,Epsilon,344.52,USA,Desktop,1
2025-05-04 06:01:37.896348,Delta Inc.,265.46,France,Mobile,1
2024-12-28 06:01:37.896348,Gamma LLC,101.38,France,Tablet,1
2025-05-08 06:01:37.896348,Epsilon,147.59,Germany,Desktop,0
2025-10-14 06:01:37.896348,Epsilon,905.31,UK,Tablet,1
2025-03-31 06:01:37.896348,Gamma LLC,828.46,France,Tablet,0
2025-08-03 06:01:37.896348,Delta Inc.,755.82,USA,Tablet,0
2024-12-20 06:01:37.896348,Epsilon,422.52,Japan,Tablet,0
2025-05-28 06:01:37.896348,Gamma LLC,691.05,Japan,Desktop,0
2024-12-03 06:01:37.896348,Delta Inc.,832.27,Germany,Tablet,1
2025-05-26 06:01:37.896348,Alpha,175.54,Japan,Mobile,1
2025-09-17 06:01:37.896348,Epsilon,390.47,Japan,Tablet,1
2025-08-22 06:01:37.896348,Alpha,396.64,Germany,Mobile,1
2025-04-24 06:01:37.896348,Beta Solutions,667.11,USA,Tablet,1
2024-11-29 06:01:37.896348,Epsilon,716.9,USA,Mobile,0
2025-01-06 06:01:37.896348,Gamma LLC,773.2,Germany,Mobile,1
2025-07-22 06:01:37.896348,Beta Solutions,182.28,UK,Desktop,1
2025-10-27 06:01:37.896348,Gamma LLC,822.5,Japan,Tablet,0
2025-02-19 06:01:37.896348,Epsilon,141.44,USA,Mobile,1
2025-01-26 06:01:37.896348,Beta Solutions,810.6,USA,Desktop,0
2025-04-11 06:01:37.896348,Gamma LLC,368.83,UK,Tablet,1
2025-05-19 06:01:37.896348,Delta Inc.,365.88,Germany,Desktop,1
2025-03-15 06:01:37.896348,Alpha,100.74,France,Desktop,1
2025-08-18 06:01:37.896348,Epsilon,681.75,Germany,Tablet,0
2024-12-05 06:01:37.896348,Alpha,236.04,UK,Tablet,1
2025-07-08 06:01:37.896348,Beta Solutions,165.27,UK,Tablet,1
2025-06-05 06:01:37.896348,Beta Solutions,471.64,France,Mobile,1
2025-11-12 06:01:37.896348,Delta Inc.,416.33,Germany,Mobile,1
2025-06-08 06:01:37.896348,Delta Inc.,149.34,USA,Mobile,1
2025-07-17 06:01:37.896348,Alpha,343.2,USA,Tablet,1
2025-05-03 06:01:37.896348,Delta Inc.,544.88,UK,Tablet,1
2025-05-26 06:01:37.896348,Epsilon,104.14,Germany,Tablet,0
2025-03-30 06:01:37.896348,Beta Solutions,988.78,France,Tablet,0
2025-09-05 06:01:37.896348,Beta Solutions,678.25,France,Mobile,1
2025-04-12 06:01:37.896348,Beta Solutions,169.82,Japan,Tablet,1
2025-02-28 06:01:37.896348,Gamma LLC,143.74,UK,Mobile,1
2025-08-05 06:01:37.896348,Epsilon,909.55,Canada,Mobile,1
2025-07-13 06:01:37.896348,Epsilon,427.88,USA,Desktop,1
2025-01-20 06:01:37.896348,Delta Inc.,727.25,UK,Desktop,0
2025-11-04 06:01:37.896348,Delta Inc.,979.09,Japan,Desktop,1
2025-03-15 06:01:37.896348,Beta Solutions,12.94,Canada,Tablet,1
2024-12-01 06:01:37.896348,Epsilon,966.2,Japan,Desktop,0
2025-01-04 06:01:37.896348,Beta Solutions,744.36,Germany,Tablet,0
2025-03-14 06:01:37.896348,Gamma LLC,252.54,France,Desktop,0
2025-04-12 06:01:37.896348,Delta Inc.,225.56,USA,Tablet,1
2025-04-04 06:01:37.896348,Alpha,997.25,Canada,Tablet,1
2025-11-18 06:01:37.896348,Alpha,512.81,Canada,Desktop,0
2024-12-02 06:01:37.896348,Delta Inc.,275.11,Japan,Mobile,1
2025-01-04 06:01:37.896348,Epsilon,839.78,Japan,Tablet,0
2025-05-18 06:01:37.896348,Alpha,852.14,France,Mobile,0
2024-12-31 06:01:37.896348,Alpha,588.31,UK,Mobile,1
2024-12-15 06:01:37.896348,Gamma LLC,23.12,Germany,Desktop,0
2024-11-29 06:01:37.896348,Beta Solutions,95.83,Germany,Tablet,1
2024-12-30 06:01:37.896348,Alpha,284.95,Japan,Desktop,0
2025-07-22 06:01:37.896348,Delta Inc.,993.95,Germany,Mobile,1
2025-06-30 06:01:37.896348,Gamma LLC,591.86,Canada,Mobile,1
2024-12-04 06:01:37.896348,Beta Solutions,213.76,UK,Desktop,0
2025-01-14 06:01:37.896348,Alpha,373.45,Canada,Mobile,1
2025-03-25 06:01:37.896348,Epsilon,960.54,Canada,Tablet,0
2024-11-26 06:01:37.896348,Delta Inc.,981.3,Canada,Mobile,0
2025-08-10 06:01:37.896348,Epsilon,986.76,Japan,Mobile,0
2025-05-12 06:01:37.896348,Gamma LLC,836.37,USA,Desktop,1
2025-10-29 06:01:37.896348,Alpha,708.2,Germany,Desktop,1
2025-10-27 06:01:37.896348,Alpha,766.68,Germany,Tablet,0
2025-01-21 06:01:37.896348,Beta Solutions,842.59,USA,Desktop,1
2025-08-07 06:01:37.896348,Beta Solutions,167.01,France,Mobile,0
2025-11-12 06:01:37.896348,Delta Inc.,760.67,Germany,Tablet,1
2025-03-03 06:01:37.896348,Gamma LLC,454.48,Germany,Mobile,0
2025-04-14 06:01:37.896348,Alpha,563.47,Japan,Desktop,0
2025-08-31 06:01:37.896348,Beta Solutions,101.0,France,Tablet,1
2025-09-04 06:01:37.896348,Delta Inc.,194.95,Germany,Desktop,0
2025-10-16 06:01:37.896348,Epsilon,615.32,USA,Desktop,0
2025-10-18 06:01:37.896348,Gamma LLC,400.28,Japan,Tablet,0
2025-02-14 06:01:37.896348,Alpha,930.57,Germany,Desktop,1
2025-06-24 06:01:37.896348,Epsilon,858.82,UK,Tablet,1
2025-02-14 06:01:37.896348,Alpha,642.97,UK,Desktop,0
2024-12-25 06:01:37.896348,Alpha,71.32,Japan,Tablet,1
2025-01-05 06:01:37.896348,Delta Inc.,253.53,Germany,Mobile,0
2025-08-18 06:01:37.896348,Gamma LLC,711.59,Germany,Mobile,1
2024-11-28 06:01:37.896348,Gamma LLC,848.51,France,Mobile,1
2025-04-19 06:01:37.896348,Epsilon,169.83,Japan,Desktop,0
2025-10-31 06:01:37.896348,Delta Inc.,544.0,Japan,Tablet,1
2025-09-23 06:01:37.896348,Beta Solutions,623.84,UK,Mobile,0
2025-08-19 06:01:37.896348,Delta Inc.,491.12,UK,Tablet,0
2025-10-08 06:01:37.896348,Alpha,35.04,UK,Mobile,0
2024-11-29 06:01:37.896348,Beta Solutions,172.8,Germany,Mobile,0
2025-02-27 06:01:37.896348,Epsilon,60.43,USA,Desktop,1
2024-12-08 06:01:37.896348,Beta Solutions,421.03,Japan,Desktop,0
2025-07-23 06:01:37.896348,Gamma LLC,747.66,UK,Tablet,1
2025-05-24 06:01:37.896348,Beta Solutions,35.94,France,Desktop,0
2025-04-02 06:01:37.896348,Alpha,966.53,Canada,Mobile,0
2025-04-06 06:01:37.896348,Epsilon,969.54,Canada,Tablet,1
2025-11-07 06:01:37.896348,Gamma LLC,212.05,France,Tablet,1
2025-08-03 06:01:37.896348,Delta Inc.,865.16,USA,Desktop,1
2025-07-25 06:01:37.896348,Gamma LLC,309.89,Germany,Mobile,0
2025-10-25 06:01:37.896348,Alpha,922.66,Canada,Desktop,0
2025-06-05 06:01:37.896348,Gamma LLC,194.97,USA,Tablet,0
2025-06-07 06:01:37.896348,Delta Inc.,468.94,Japan,Tablet,1
2024-11-25 06:01:37.896348,Alpha,802.52,France,Tablet,0
2025-01-11 06:01:37.896348,Epsilon,704.26,UK,Desktop,0
2025-06-25 06:01:37.896348,Beta Solutions,178.52,Japan,Mobile,0
2025-09-28 06:01:37.896348,Delta Inc.,93.33,Japan,Desktop,1
2025-08-17 06:01:37.896348,Gamma LLC,444.24,UK,Desktop,0
2025-07-20 06:01:37.896348,Epsilon,814.97,Japan,Desktop,1
2025-09-27 06:01:37.896348,Delta Inc.,305.52,Germany,Tablet,1
2025-05-27 06:01:37.896348,Delta Inc.,248.64,France,Mobile,0
2025-06-30 06:01:37.896348,Epsilon,232.05,France,Mobile,1
2025-10-09 06:01:37.896348,Beta Solutions,371.51,UK,Desktop,1
2025-09-08 06:01:37.896348,Gamma LLC,311.86,USA,Mobile,1
2025-11-04 06:01:37.896348,Delta Inc.,365.41,Germany,Mobile,0
2024-12-23 06:01:37.896348,Alpha,48.11,Canada,Desktop,0
2025-03-08 06:01:37.896348,Epsilon,568.59,France,Desktop,0
2025-03-14 06:01:37.896348,Alpha,570.84,Germany,Tablet,0
2025-09-15 06:01:37.896348,Beta Solutions,923.0,Germany,Desktop,0
2025-03-01 06:01:37.896348,Delta Inc.,898.97,Japan,Tablet,1
2024-12-20 06:01:37.896348,Alpha,997.32,UK,Desktop,1
2025-06-01 06:01:37.896348,Alpha,936.73,Canada,Desktop,0
2025-07-08 06:01:37.896348,Epsilon,82.69,USA,Tablet,0
2025-02-03 06:01:37.896348,Gamma LLC,926.0,France,Desktop,0
2025-06-08 06:01:37.896348,Epsilon,478.4,USA,Tablet,1
2025-10-07 06:01:37.896348,Beta Solutions,449.47,France,Mobile,0
2025-11-19 06:01:37.896348,Beta Solutions,919.04,France,Tablet,0
2025-03-14 06:01:37.896348,Beta Solutions,303.32,Japan,Tablet,1
2025-02-03 06:01:37.896348,Gamma LLC,389.36,Germany,Tablet,1
2025-07-18 06:01:37.896348,Epsilon,950.18,Canada,Mobile,1
2025-03-18 06:01:37.896348,Epsilon,607.08,France,Tablet,1
2025-02-08 06:01:37.896348,Delta Inc.,592.41,Japan,Mobile,1
2025-09-22 06:01:37.896348,Epsilon,138.21,USA,Tablet,1
2025-02-24 06:01:37.896348,Alpha,798.21,Germany,Desktop,0
2024-12-08 06:01:37.896348,Alpha,465.86,Canada,Desktop,0
2025-05-15 06:01:37.896348,Delta Inc.,417.74,UK,Desktop,1
2025-07-12 06:01:37.896348,Epsilon,140.04,UK,Desktop,0
2025-06-25 06:01:37.896348,Gamma LLC,355.41,Japan,Desktop,0
2025-10-20 06:01:37.896348,Alpha,510.68,Japan,Tablet,0
2025-06-14 06:01:37.896348,Gamma LLC,681.62,USA,Desktop,0
2025-05-18 06:01:37.896348,Alpha,588.81,UK,Tablet,0
2025-01-18 06:01:37.896348,Gamma LLC,332.38,UK,Mobile,1
2025-07-26 06:01:37.896348,Alpha,916.51,USA,Tablet,1
2025-04-30 06:01:37.896348,Gamma LLC,296.86,France,Tablet,1
2025-01-29 06:01:37.896348,Epsilon,131.81,USA,Tablet,0
2025-07-05 06:01:37.896348,Delta Inc.,495.95,UK,Mobile,0
2025-10-27 06:01:37.896348,Delta Inc.,37.07,Japan,Tablet,1
2025-04-16 06:01:37.896348,Gamma LLC,353.61,Japan,Mobile,0
2025-01-05 06:01:37.896348,Epsilon,907.02,Canada,Tablet,1
2025-05-22 06:01:37.896348,Gamma LLC,84.69,France,Mobile,0
2025-05-11 06:01:37.896348,Beta Solutions,948.17,France,Tablet,1
2024-12-21 06:01:37.896348,Epsilon,169.99,Japan,Mobile,0
2025-09-15 06:01:37.896348,Gamma LLC,624.37,Canada,Mobile,1
2025-01-19 06:01:37.896348,Delta Inc.,297.43,USA,Mobile,0
2025-02-09 06:01:37.896348,Gamma LLC,767.33,USA,Tablet,0
2024-12-06 06:01:37.896348,Epsilon,293.51,France,Desktop,1
2024-12-24 06:01:37.896348,Gamma LLC,847.08,Canada,Mobile,1
2025-08-09 06:01:37.896348,Gamma LLC,448.51,Canada,Tablet,0
2024-12-10 06:01:37.896348,Gamma LLC,15.88,Japan,Mobile,0
2025-07-13 06:01:37.896348,Beta Solutions,105.38,Canada,Desktop,1
2025-01-12 06:01:37.896348,Gamma LLC,881.35,France,Mobile,0
2025-03-15 06:01:37.896348,Alpha,128.75,Canada,Tablet,1
2025-07-24 06:01:37.896348,Delta Inc.,840.65,Canada,Tablet,1
2025-01-20 06:01:37.896348,Delta Inc.,621.15,France,Desktop,1
2025-10-11 06:01:37.896348,Beta Solutions,503.73,Germany,Tablet,1
2024-12-02 06:01:37.896348,Delta Inc.,329.02,UK,Tablet,0
2025-07-07 06:01:37.896348,Delta Inc.,66.94,Canada,Desktop,0
2024-12-05 06:01:37.896348,Delta Inc.,802.22,Canada,Desktop,1
2025-07-13 06:01:37.896348,Alpha,814.27,Canada,Mobile,1
2025-07-17 06:01:37.896348,Alpha,533.44,UK,Mobile,0
2025-06-05 06:01:37.896348,Delta Inc.,735.09,Canada,Desktop,1
2025-08-20 06:01:37.896348,Beta Solutions,762.09,Germany,Desktop,0
2025-04-13 06:01:37.896348,Delta Inc.,618.12,UK,Mobile,0
2025-08-20 06:01:37.896348,Epsilon,706.96,Canada,Mobile,0
2025-02-19 06:01:37.896348,Alpha,586.88,USA,Desktop,1
2025-06-19 06:01:37.896348,Delta Inc.,949.4,Japan,Tablet,1
2025-08-16 06:01:37.896348,Gamma LLC,536.69,Japan,Desktop,0
2025-05-29 06:01:37.896348,Epsilon,398.69,USA,Desktop,0
2025-07-20 06:01:37.896348,Beta Solutions,616.58,UK,Mobile,1
2025-07-11 06:01:37.896348,Gamma LLC,692.04,Japan,Tablet,1
2025-08-02 06:01:37.896348,Delta Inc.,698.95,France,Mobile,1
2025-09-29 06:01:37.896348,Beta Solutions,986.21,USA,Tablet,0
2025-10-26 06:01:37.896348,Delta Inc.,26.41,Canada,Mobile,1
2025-04-16 06:01:37.896348,Alpha,972.62,UK,Tablet,1
2025-02-05 06:01:37.896348,Gamma LLC,587.58,USA,Tablet,0
2025-08-09 06:01:37.896348,Epsilon,508.06,Japan,Desktop,0
2025-08-09 06:01:37.896348,Alpha,615.5,UK,Mobile,0
2025-04-06 06:01:37.896348,Alpha,192.33,UK,Tablet,0
2025-04-13 06:01:37.896348,Beta Solutions,617.81,Canada,Desktop,0
2024-12-01 06:01:37.896348,Beta Solutions,705.31,USA,Desktop,0
2025-10-02 06:01:37.896348,Beta Solutions,886.29,Japan,Tablet,1
2025-07-20 06:01:37.896348,Epsilon,32.68,Canada,Mobile,1
2025-10-25 06:01:37.896348,Alpha,47.76,Japan,Tablet,0
2025-06-06 06:01:37.896348,Delta Inc.,514.98,UK,Mobile,1
2025-04-04 06:01:37.896348,Alpha,211.34,Germany,Tablet,0
2024-12-18 06:01:37.896348,Alpha,695.88,France,Mobile,0
2024-12-04 06:01:37.896348,Beta Solutions,682.01,France,Tablet,1
2025-06-14 06:01:37.896348,Alpha,552.31,USA,Mobile,0
2025-07-11 06:01:37.896348,Delta Inc.,681.94,Canada,Desktop,0
2025-04-04 06:01:37.896348,Delta Inc.,689.16,Canada,Desktop,0
2024-12-16 06:01:37.896348,Beta Solutions,531.5,France,Desktop,0
2025-09-17 06:01:37.896348,Delta Inc.,77.54,France,Tablet,1
2025-01-25 06:01:37.896348,Delta Inc.,28.93,Canada,Mobile,0
2025-02-14 06:01:37.896348,Beta Solutions,262.98,Canada,Desktop,0
2025-07-24 06:01:37.896348,Delta Inc.,581.94,Japan,Tablet,1
2025-08-13 06:01:37.896348,Delta Inc.,853.06,Japan,Tablet,1
2025-02-18 06:01:37.896348,Epsilon,882.53,USA,Tablet,1
2025-09-25 06:01:37.896348,Epsilon,453.88,Germany,Desktop,0
2024-12-21 06:01:37.896348,Alpha,483.51,France,Mobile,0
2025-06-03 06:01:37.896348,Delta Inc.,378.25,Canada,Desktop,1
2024-12-31 06:01:37.896348,Alpha,371.54,USA,Tablet,1
2025-11-04 06:01:37.896348,Gamma LLC,625.71,Germany,Mobile,1
2025-09-13 06:01:37.896348,Beta Solutions,695.55,France,Mobile,1
2025-09-06 06:01:37.896348,Alpha,734.44,France,Desktop,1
2025-02-08 06:01:37.896348,Beta Solutions,745.34,Japan,Mobile,0
2025-09-07 06:01:37.896348,Alpha,244.65,France,Desktop,0
2025-05-22 06:01:37.896348,Gamma LLC,755.01,UK,Mobile,0
2025-11-04 06:01:37.896348,Alpha,778.98,Germany,Mobile,0
2025-05-29 06:01:37.896348,Gamma LLC,918.67,Germany,Tablet,1
2025-10-31 06:01:37.896348,Epsilon,168.7,Japan,Mobile,0
2025-07-08 06:01:37.896348,Epsilon,725.86,Canada,Tablet,0
2025-06-17 06:01:37.896348,Epsilon,30.96,Japan,Tablet,1
2025-06-20 06:01:37.896348,Beta Solutions,628.91,UK,Tablet,0
2025-04-05 06:01:37.896348,Alpha,701.03,France,Tablet,1
2025-06-26 06:01:37.896348,Alpha,802.92,Japan,Tablet,0
2024-12-19 06:01:37.896348,Gamma LLC,710.58,Japan,Tablet,1
2025-08-04 06:01:37.896348,Delta Inc.,274.99,USA,Mobile,1
2024-12-14 06:01:37.896348,Beta Solutions,543.6,Japan,Tablet,0
2025-04-15 06:01:37.896348,Beta Solutions,535.53,Canada,Mobile,0
2025-09-07 06:01:37.896348,Gamma LLC,427.32,Germany,Mobile,0
2025-02-03 06:01:37.896348,Alpha,592.53,Japan,Desktop,1
2025-02-27 06:01:37.896348,Epsilon,888.27,Germany,Mobile,1
2025-09-23 06:01:37.896348,Beta Solutions,511.56,France,Mobile,0
2025-10-31 06:01:37.896348,Gamma LLC,753.71,France,Tablet,1
2025-05-02 06:01:37.896348,Gamma LLC,705.67,Germany,Desktop,0
2025-06-12 06:01:37.896348,Delta Inc.,940.43,UK,Desktop,1
2025-03-14 06:01:37.896348,Gamma LLC,604.71,Canada,Tablet,0
2025-06-20 06:01:37.896348,Epsilon,72.01,Canada,Desktop,0
2025-09-25 06:01:37.896348,Beta Solutions,723.98,Canada,Mobile,1
2025-02-01 06:01:37.896348,Gamma LLC,886.59,France,Tablet,0
2025-01-21 06:01:37.896348,Alpha,842.51,Canada,Desktop,0
2025-03-06 06:01:37.896348,Gamma LLC,228.85,France,Desktop,1
2025-11-08 06:01:37.896348,Alpha,603.4,France,Mobile,0
2025-02-05 06:01:37.896348,Epsilon,125.96,Germany,Mobile,1
2025-04-23 06:01:37.896348,Beta Solutions,293.89,UK,Tablet,0
2025-09-16 06:01:37.896348,Gamma LLC,98.95,Canada,Mobile,1
2025-03-03 06:01:37.896348,Gamma LLC,416.07,Japan,Desktop,1
2025-07-09 06:01:37.896348,Alpha,397.05,Canada,Desktop,1
2025-10-21 06:01:37.896348,Delta Inc.,355.41,Canada,Desktop,1
2025-05-16 06:01:37.896348,Epsilon,739.44,UK,Desktop,1
2024-11-21 06:01:37.896348,Gamma LLC,981.17,UK,Mobile,0
