transaction_id,user_id,merchant_id,ts,amount,country,device_type,label
21039,1917,505,2025-10-12 10:09:22.939139+00:00,64.35,FR,android,0
21385,1152,877,2025-10-16 21:32:13.939139+00:00,116.56,US,android,0
6711,855,284,2025-09-27 21:52:31.939139+00:00,62.1,IN,ios,0
49175,135,166,2025-11-07 01:52:16.939139+00:00,110.12,IN,web,0
10404,1554,183,2025-09-21 20:42:38.939139+00:00,210.13,US,ios,0
21801,1311,971,2025-09-28 07:56:44.939139+00:00,27.84,IN,android,0
33244,1354,88,2025-09-09 18:23:44.939139+00:00,77.64,NG,android,1
6412,1717,31,2025-09-02 09:32:08.939139+00:00,118.47,FR,ios,0
2552,1342,759,2025-08-23 21:48:38.939139+00:00,44.76,IN,ios,1
29451,1624,292,2025-10-25 18:23:03.939139+00:00,43.17,IN,android,0
6853,885,416,2025-11-14 18:45:58.939139+00:00,175.64,US,ios,0
32659,1345,543,2025-10-26 19:05:35.939139+00:00,49.67,CA,ios,0
38315,149,691,2025-10-01 08:50:04.939139+00:00,60.3,IN,ios,0
13490,1160,51,2025-09-18 13:24:01.939139+00:00,40.69,US,android,0
23129,727,55,2025-10-03 06:41:07.939139+00:00,2.91,IN,android,0
26391,245,685,2025-08-22 22:48:27.939139+00:00,154.31,NG,android,0
21254,1017,350,2025-10-06 09:00:15.939139+00:00,120.35,IN,ios,0
18659,579,601,2025-10-07 21:48:25.939139+00:00,16.47,BR,android,0
41972,661,166,2025-10-08 16:36:33.939139+00:00,61.3,FR,web,0
23649,1939,512,2025-10-03 12:37:32.939139+00:00,85.3,IN,android,0
25644,1764,419,2025-09-15 04:55:14.939139+00:00,47.91,GB,ios,0
42952,1629,856,2025-09-17 15:37:52.939139+00:00,234.42,GB,ios,0
20355,303,499,2025-11-12 00:51:20.939139+00:00,37.51,US,ios,0
13566,142,385,2025-11-14 01:55:04.939139+00:00,14.22,IN,android,0
22264,1508,325,2025-11-07 06:52:49.939139+00:00,5.54,US,android,0
16281,1941,669,2025-10-09 16:44:04.939139+00:00,97.53,IN,ios,0
34882,1530,702,2025-10-12 10:32:59.939139+00:00,152.56,IN,ios,0
29119,892,985,2025-11-09 12:52:31.939139+00:00,172.47,IN,android,0
39962,1267,257,2025-11-08 01:07:55.939139+00:00,49.21,IN,android,0
18490,16,890,2025-09-22 21:38:55.939139+00:00,191.5,ZA,android,1
6824,830,492,2025-09-11 03:28:32.939139+00:00,59.14,GB,ios,0
27625,487,855,2025-11-16 03:03:35.939139+00:00,74.39,AU,android,0
782,1822,635,2025-09-29 05:31:48.939139+00:00,16.58,IN,android,0
14940,886,737,2025-09-09 00:15:13.939139+00:00,78.81,IN,android,0
18134,391,760,2025-09-28 21:52:06.939139+00:00,89.65,US,ios,0
30799,1240,251,2025-09-17 03:57:17.939139+00:00,71.51,GB,ios,0
30933,746,642,2025-08-27 07:50:32.939139+00:00,288.78,BR,android,0
10984,629,451,2025-09-21 07:20:48.939139+00:00,10.53,US,ios,0
6520,858,959,2025-09-11 20:03:34.939139+00:00,15.58,DE,ios,1
5775,477,856,2025-10-07 07:06:04.939139+00:00,73.89,IN,android,0
30934,240,206,2025-10-28 13:13:13.939139+00:00,13.82,IN,ios,0
13172,1594,240,2025-11-09 10:39:14.939139+00:00,16.31,AU,ios,0
30574,1252,818,2025-10-20 07:15:20.939139+00:00,41.87,DE,web,0
9284,1103,827,2025-10-05 12:28:50.939139+00:00,11.7,US,web,0
9370,1464,372,2025-10-20 04:35:15.939139+00:00,84.39,NG,android,0
12820,657,279,2025-11-17 04:36:58.939139+00:00,140.32,US,android,0
18709,1982,635,2025-11-17 08:28:40.939139+00:00,74.85,US,android,0
43040,573,304,2025-09-18 15:34:35.939139+00:00,32.44,BR,ios,0
37824,462,852,2025-09-15 13:08:27.939139+00:00,12.37,US,ios,0
10801,786,306,2025-10-08 20:39:31.939139+00:00,247.38,DE,android,0
48776,1860,670,2025-11-07 06:11:41.939139+00:00,263.12,NG,ios,0
1728,328,55,2025-10-02 15:46:14.939139+00:00,20.52,CA,android,0
16995,1180,59,2025-09-01 18:55:11.939139+00:00,37.15,CA,ios,0
4667,1692,119,2025-11-12 13:41:36.939139+00:00,12.45,US,android,0
30652,1944,176,2025-10-12 19:59:20.939139+00:00,19.09,NG,android,0
24488,612,290,2025-10-01 23:08:25.939139+00:00,39.35,US,android,0
8536,29,584,2025-10-09 09:07:00.939139+00:00,25.66,US,ios,0
27734,1254,896,2025-09-16 00:06:58.939139+00:00,20.09,US,ios,0
3751,38,749,2025-09-12 22:03:22.939139+00:00,198.13,US,ios,0
12925,390,345,2025-10-16 08:06:55.939139+00:00,69.25,DE,ios,0
12723,344,393,2025-09-05 13:10:27.939139+00:00,245.31,CA,android,1
30576,1894,819,2025-10-27 07:02:18.939139+00:00,46.36,DE,ios,0
11408,698,91,2025-11-15 03:25:44.939139+00:00,14.39,IN,android,0
98,1501,932,2025-09-16 03:39:42.939139+00:00,23.11,DE,ios,0
3138,428,957,2025-11-11 05:14:00.939139+00:00,104.64,FR,android,0
46137,1256,74,2025-10-24 00:53:20.939139+00:00,41.38,US,ios,0
14358,1897,120,2025-11-09 10:05:27.939139+00:00,20.52,US,ios,0
17922,1724,31,2025-09-12 12:19:39.939139+00:00,31.46,US,android,0
13141,192,395,2025-10-13 11:25:30.939139+00:00,10.17,IN,android,0
3649,283,774,2025-10-17 08:36:05.939139+00:00,2096.69,IN,ios,0
43618,717,73,2025-10-10 03:31:18.939139+00:00,9.34,IN,android,0
12486,1143,781,2025-10-28 03:19:28.939139+00:00,31.26,US,android,0
1634,664,240,2025-11-18 07:59:53.939139+00:00,180.59,DE,ios,0
21009,340,904,2025-11-06 19:53:58.939139+00:00,12.51,US,android,0
45233,1853,562,2025-11-01 00:05:18.939139+00:00,20.38,NG,ios,0
44630,883,765,2025-11-16 20:03:17.939139+00:00,123.42,US,ios,0
49693,1184,6,2025-09-10 20:49:18.939139+00:00,86.81,NG,ios,0
18475,303,589,2025-10-04 01:58:11.939139+00:00,29.27,IN,android,0
23482,1011,515,2025-10-27 22:35:08.939139+00:00,190.55,AU,ios,0
6172,256,232,2025-10-29 22:48:59.939139+00:00,11.98,ZA,android,0
7522,19,359,2025-09-21 13:05:29.939139+00:00,118.0,FR,android,0
33341,1421,730,2025-09-03 09:48:45.939139+00:00,38.28,DE,android,0
32317,1395,501,2025-08-26 14:04:14.939139+00:00,81.8,US,android,0
9880,1550,586,2025-09-14 20:17:17.939139+00:00,168.55,BR,android,0
48850,293,670,2025-10-17 08:11:24.939139+00:00,169.98,US,web,0
19447,1304,57,2025-10-19 11:03:08.939139+00:00,55.7,NG,android,1
33366,1012,440,2025-10-11 05:40:11.939139+00:00,15.58,US,ios,0
15353,1719,339,2025-11-16 23:48:50.939139+00:00,108.11,NG,android,0
23018,655,255,2025-08-24 18:25:36.939139+00:00,45.74,US,ios,0
49306,1614,484,2025-09-10 21:44:07.939139+00:00,849.21,NG,android,0
24260,403,768,2025-11-14 14:33:01.939139+00:00,173.99,GB,web,0
47409,30,185,2025-11-02 17:31:54.939139+00:00,231.4,DE,android,0
7346,1493,134,2025-09-14 10:22:27.939139+00:00,109.79,US,android,0
6305,1564,126,2025-08-29 10:36:33.939139+00:00,37.13,IN,android,0
47389,645,783,2025-08-23 04:29:59.939139+00:00,129.1,FR,web,0
49321,1660,489,2025-10-29 05:51:46.939139+00:00,21.71,CA,android,0
16377,554,24,2025-09-02 07:18:37.939139+00:00,406.36,US,android,0
47591,728,87,2025-09-27 17:12:21.939139+00:00,37.6,FR,android,0
29056,1704,503,2025-11-16 12:59:54.939139+00:00,54.86,FR,android,0
22361,1871,444,2025-08-29 12:32:45.939139+00:00,294.72,CA,android,0
18323,565,993,2025-09-10 16:07:15.939139+00:00,327.32,US,android,0
48586,606,149,2025-10-05 10:28:32.939139+00:00,13.46,US,web,0
49141,249,855,2025-10-22 13:51:45.939139+00:00,32.18,ZA,android,0
34522,992,525,2025-10-11 13:02:16.939139+00:00,14.66,US,web,0
28229,242,68,2025-11-05 07:47:10.939139+00:00,6.15,US,android,0
18746,213,866,2025-10-09 22:22:30.939139+00:00,40.32,IN,ios,0
20645,27,806,2025-09-15 02:47:09.939139+00:00,276.09,IN,ios,0
5433,331,971,2025-11-02 09:02:25.939139+00:00,38.85,BR,android,0
22670,1295,357,2025-11-06 06:05:49.939139+00:00,13.56,DE,ios,0
45952,107,533,2025-10-09 19:38:26.939139+00:00,6.94,US,android,0
47171,651,936,2025-09-08 10:36:39.939139+00:00,24.24,IN,android,0
2540,1383,343,2025-09-29 06:06:24.939139+00:00,133.11,IN,android,0
11930,1934,662,2025-11-18 19:10:54.939139+00:00,13.68,US,android,0
48150,1784,742,2025-10-07 17:35:18.939139+00:00,51.34,US,android,0
41904,808,256,2025-09-30 04:57:56.939139+00:00,23.03,CA,android,0
48500,389,160,2025-11-13 14:02:24.939139+00:00,271.04,US,android,0
1172,61,361,2025-10-29 13:20:02.939139+00:00,200.86,NG,android,0
7928,1372,300,2025-09-24 20:35:37.939139+00:00,91.76,NG,ios,0
14290,1295,614,2025-08-23 14:25:05.939139+00:00,43.45,DE,android,0
31359,1927,223,2025-11-09 07:08:04.939139+00:00,26.29,GB,ios,0
32263,223,981,2025-10-09 14:27:09.939139+00:00,56.96,CA,web,0
47562,4,536,2025-10-28 07:46:43.939139+00:00,189.45,IN,ios,0
36769,457,726,2025-10-13 07:58:43.939139+00:00,110.07,NG,ios,0
17074,1812,614,2025-10-21 23:52:23.939139+00:00,336.66,US,ios,0
15893,258,759,2025-10-30 16:39:50.939139+00:00,24.75,IN,android,0
48973,458,620,2025-11-17 07:11:27.939139+00:00,19.99,IN,android,1
18682,1089,184,2025-09-15 21:45:22.939139+00:00,55.53,IN,android,0
40786,80,734,2025-11-18 08:14:00.939139+00:00,109.72,GB,android,0
2644,1536,431,2025-11-03 17:11:56.939139+00:00,12.84,US,android,0
30315,606,528,2025-10-29 20:30:04.939139+00:00,15.51,DE,ios,0
5348,233,475,2025-10-05 20:42:11.939139+00:00,254.44,NG,ios,0
30509,141,457,2025-10-02 09:54:59.939139+00:00,29.99,BR,web,0
41801,222,375,2025-10-07 13:47:30.939139+00:00,39.68,FR,ios,0
32973,1082,92,2025-11-14 06:37:02.939139+00:00,437.62,US,ios,0
7897,1858,607,2025-10-26 14:07:37.939139+00:00,17.37,IN,android,0
9834,780,593,2025-09-16 15:32:03.939139+00:00,67.28,GB,android,0
34783,715,873,2025-10-19 18:38:05.939139+00:00,55.5,US,ios,0
28048,1034,341,2025-11-08 23:24:46.939139+00:00,16.31,NG,android,0
32592,1740,912,2025-09-10 15:00:24.939139+00:00,22.22,US,android,0
17016,1238,242,2025-10-19 10:09:55.939139+00:00,22.69,US,web,0
8462,1716,430,2025-10-20 08:25:52.939139+00:00,103.73,FR,android,0
19676,183,457,2025-11-10 13:03:30.939139+00:00,33.5,US,ios,0
34743,1842,504,2025-11-02 20:31:05.939139+00:00,35.13,IN,ios,0
163,1057,259,2025-09-01 11:05:24.939139+00:00,48.71,DE,web,0
37767,85,686,2025-10-23 00:06:49.939139+00:00,9.96,US,android,0
47699,454,161,2025-09-10 22:35:30.939139+00:00,143.55,NG,android,0
9558,101,227,2025-09-17 18:48:55.939139+00:00,14.58,NG,ios,0
27038,576,746,2025-08-27 19:48:59.939139+00:00,261.46,US,android,0
37482,1361,897,2025-09-04 14:18:06.939139+00:00,78.69,US,android,0
9068,1921,954,2025-10-10 18:26:37.939139+00:00,49.02,US,ios,1
1432,851,93,2025-10-28 09:20:25.939139+00:00,26.5,IN,ios,0
15262,922,216,2025-10-11 07:24:46.939139+00:00,17.59,ZA,android,0
23253,823,43,2025-10-15 16:17:34.939139+00:00,101.52,IN,ios,0
45604,1647,51,2025-09-24 14:41:31.939139+00:00,35.42,DE,ios,0
13976,1460,554,2025-10-28 19:21:20.939139+00:00,6.32,US,android,0
1620,386,247,2025-10-07 07:27:35.939139+00:00,156.99,IN,android,0
7711,99,130,2025-10-06 19:47:37.939139+00:00,119.34,IN,web,0
7737,1013,610,2025-11-09 18:07:19.939139+00:00,168.73,ZA,ios,0
37052,1278,603,2025-10-14 16:19:14.939139+00:00,57.03,IN,android,0
7532,1636,395,2025-09-15 09:51:23.939139+00:00,765.43,NG,android,0
46908,715,783,2025-11-13 10:12:45.939139+00:00,70.87,NG,android,0
17070,586,831,2025-09-15 05:22:32.939139+00:00,128.98,NG,android,0
13494,1260,754,2025-09-05 13:12:56.939139+00:00,5.44,US,android,0
42822,39,18,2025-10-15 05:03:54.939139+00:00,23.23,CA,android,0
43620,1723,583,2025-11-19 14:16:43.939139+00:00,48.63,NG,android,0
3385,1255,260,2025-09-06 06:17:19.939139+00:00,418.71,IN,android,0
2840,814,502,2025-10-26 11:33:58.939139+00:00,80.43,US,android,0
29313,540,954,2025-08-29 07:28:08.939139+00:00,38.11,GB,android,0
5106,633,64,2025-10-30 00:43:30.939139+00:00,29.85,US,android,0
15079,1242,108,2025-09-21 02:20:39.939139+00:00,2.18,IN,android,0
29310,1921,240,2025-10-18 08:44:33.939139+00:00,17.77,FR,ios,0
19716,1852,792,2025-09-04 22:27:03.939139+00:00,88.53,FR,android,0
26202,401,434,2025-09-22 09:51:56.939139+00:00,58.23,GB,web,0
43364,473,928,2025-09-25 13:43:04.939139+00:00,32.84,GB,android,0
25280,1681,968,2025-09-15 18:20:22.939139+00:00,30.49,BR,ios,0
2097,705,66,2025-11-10 23:13:17.939139+00:00,20.74,NG,ios,0
42964,28,358,2025-09-14 01:00:04.939139+00:00,14.17,BR,ios,0
22437,372,277,2025-11-02 05:21:14.939139+00:00,9.82,US,android,0
8000,1882,75,2025-09-26 23:51:45.939139+00:00,203.57,ZA,android,0
29253,888,168,2025-08-26 05:50:54.939139+00:00,161.34,GB,android,0
16371,719,278,2025-09-01 00:17:56.939139+00:00,96.49,NG,android,0
5018,1654,603,2025-09-24 18:07:32.939139+00:00,44.46,US,web,0
25123,1804,121,2025-09-11 10:20:18.939139+00:00,199.29,NG,android,0
17834,1644,937,2025-10-13 04:21:46.939139+00:00,57.22,IN,ios,0
23285,1838,357,2025-11-13 23:03:38.939139+00:00,242.26,US,android,0
18995,649,988,2025-10-27 23:49:53.939139+00:00,384.74,IN,ios,0
18285,246,995,2025-10-07 07:20:57.939139+00:00,15.92,IN,ios,0
24571,286,295,2025-11-20 14:03:31.939139+00:00,32.71,AU,android,0
35526,1024,598,2025-10-09 13:03:09.939139+00:00,8.12,IN,android,0
32374,523,298,2025-09-25 21:59:37.939139+00:00,8.02,AU,ios,0
6398,947,262,2025-11-17 10:49:21.939139+00:00,194.73,US,android,0
42846,1195,792,2025-10-21 14:55:51.939139+00:00,77.73,US,android,0
28273,982,423,2025-11-20 08:11:40.939139+00:00,80.95,CA,android,0
46699,1705,839,2025-10-23 05:51:41.939139+00:00,81.64,BR,ios,0
46851,1675,438,2025-10-03 16:29:05.939139+00:00,88.77,FR,android,0
34866,950,424,2025-10-06 04:17:59.939139+00:00,19.23,CA,android,0
8330,1270,978,2025-10-01 19:10:31.939139+00:00,860.21,US,android,0
30269,524,20,2025-09-15 03:46:30.939139+00:00,10.65,US,ios,0
41797,926,747,2025-10-05 05:36:49.939139+00:00,75.83,US,android,0
3472,1121,878,2025-10-31 03:28:36.939139+00:00,21.03,US,ios,0
45658,1454,754,2025-11-06 22:20:12.939139+00:00,61.37,IN,android,0
14473,1083,173,2025-09-19 19:30:24.939139+00:00,284.09,BR,android,0
18510,132,831,2025-09-17 08:49:15.939139+00:00,153.35,GB,android,0
30255,556,536,2025-09-17 22:49:57.939139+00:00,267.84,NG,android,0
34502,890,481,2025-09-06 18:24:03.939139+00:00,39.93,GB,android,0
18395,1457,165,2025-09-08 20:16:03.939139+00:00,105.08,BR,android,0
30448,1512,395,2025-10-27 15:54:19.939139+00:00,58.18,FR,android,0
34052,140,968,2025-09-27 20:35:21.939139+00:00,243.74,BR,android,0
45254,1922,366,2025-10-31 08:31:08.939139+00:00,28.78,IN,android,0
12449,1706,60,2025-11-16 18:59:13.939139+00:00,18.52,US,android,0
10029,891,486,2025-10-10 22:03:10.939139+00:00,99.88,IN,android,0
21622,676,404,2025-10-06 17:33:41.939139+00:00,234.62,IN,ios,0
33788,1467,609,2025-08-28 01:14:16.939139+00:00,49.46,US,ios,0
16185,353,676,2025-11-07 06:11:46.939139+00:00,22.02,FR,ios,0
48055,861,332,2025-10-06 18:31:20.939139+00:00,70.89,ZA,android,0
9519,74,258,2025-09-14 22:52:58.939139+00:00,33.54,IN,android,0
27387,1431,877,2025-09-04 10:02:17.939139+00:00,92.03,IN,android,0
25052,676,374,2025-11-04 15:42:44.939139+00:00,22.8,US,android,0
19195,1608,525,2025-10-09 15:24:06.939139+00:00,632.78,DE,android,0
1652,967,371,2025-10-23 10:35:56.939139+00:00,11.95,US,web,0
33599,689,285,2025-08-27 00:42:11.939139+00:00,410.23,IN,android,0
33938,1947,682,2025-10-30 17:28:48.939139+00:00,55.96,IN,android,0
10721,1639,93,2025-10-25 07:40:21.939139+00:00,65.76,US,ios,0
6257,2000,730,2025-11-04 20:09:38.939139+00:00,401.53,BR,ios,0
28855,377,3,2025-09-08 13:11:08.939139+00:00,84.85,IN,android,0
5470,1378,496,2025-08-26 10:56:24.939139+00:00,11.09,US,android,0
29412,273,737,2025-09-13 19:48:06.939139+00:00,48.2,NG,web,1
16045,1058,871,2025-08-29 19:47:46.939139+00:00,18.82,US,android,0
10259,1391,929,2025-08-24 05:37:34.939139+00:00,211.18,US,android,0
43935,1731,391,2025-09-07 13:15:20.939139+00:00,67.46,NG,ios,0
13429,799,82,2025-11-18 19:20:08.939139+00:00,23.32,IN,ios,0
37862,1266,181,2025-10-03 00:54:57.939139+00:00,4.63,IN,ios,0
21818,754,154,2025-10-06 02:18:24.939139+00:00,266.37,IN,ios,0
542,1800,331,2025-09-01 06:06:34.939139+00:00,61.65,US,android,0
42093,39,686,2025-11-12 03:58:58.939139+00:00,41.08,US,ios,0
12694,1652,465,2025-10-26 07:31:32.939139+00:00,67.65,IN,web,0
5998,508,655,2025-10-20 15:09:08.939139+00:00,16.75,GB,ios,0
3391,1598,443,2025-09-26 18:09:40.939139+00:00,170.1,DE,ios,0
44849,1792,593,2025-10-25 19:25:12.939139+00:00,477.79,AU,android,0
43923,639,57,2025-09-29 00:50:42.939139+00:00,95.24,US,ios,0
28732,1157,911,2025-09-14 10:32:46.939139+00:00,82.06,DE,android,0
14227,577,469,2025-10-22 14:45:21.939139+00:00,130.33,GB,web,0
16030,902,733,2025-09-10 10:53:39.939139+00:00,16.56,IN,ios,0
49928,147,183,2025-11-03 14:41:16.939139+00:00,2.87,BR,android,0
43544,1060,991,2025-10-25 21:37:14.939139+00:00,120.47,FR,web,0
11006,1630,243,2025-10-23 15:54:12.939139+00:00,59.12,GB,android,0
36728,1538,773,2025-08-24 06:56:15.939139+00:00,102.95,CA,android,0
27524,1496,762,2025-08-29 11:06:11.939139+00:00,54.26,GB,android,0
6644,957,518,2025-11-04 14:01:05.939139+00:00,284.89,BR,ios,0
29751,832,470,2025-11-13 02:17:43.939139+00:00,4.79,US,web,0
23226,948,42,2025-08-26 19:23:39.939139+00:00,52.84,CA,android,0
16088,1204,541,2025-11-16 17:31:25.939139+00:00,51.58,US,android,0
3587,783,420,2025-10-06 08:26:41.939139+00:00,9.75,CA,ios,0
29198,461,975,2025-09-23 19:24:33.939139+00:00,21.21,IN,ios,0
36061,387,749,2025-11-13 07:27:55.939139+00:00,542.39,US,android,0
2564,410,588,2025-11-05 21:48:45.939139+00:00,58.69,IN,android,0
43591,107,913,2025-10-15 09:31:20.939139+00:00,21.51,ZA,android,0
27767,301,590,2025-08-22 21:30:33.939139+00:00,32.58,FR,android,0
47208,1525,697,2025-11-14 09:15:53.939139+00:00,268.05,US,android,0
37805,482,151,2025-09-02 20:16:15.939139+00:00,4.54,NG,android,0
33849,822,887,2025-10-13 23:55:42.939139+00:00,83.53,NG,android,0
38660,15,250,2025-10-20 01:38:04.939139+00:00,47.19,GB,android,0
26662,1718,871,2025-09-20 16:25:32.939139+00:00,207.59,CA,ios,0
14538,189,929,2025-09-28 04:06:30.939139+00:00,5.02,US,android,0
2024,1122,879,2025-11-11 15:36:31.939139+00:00,13.62,US,ios,0
13110,356,186,2025-11-09 20:36:08.939139+00:00,79.48,IN,ios,0
48737,800,102,2025-10-23 16:37:44.939139+00:00,22.46,IN,android,0
7910,245,296,2025-09-02 17:19:56.939139+00:00,183.13,IN,android,0
48393,433,131,2025-10-26 01:13:37.939139+00:00,12.77,CA,android,0
23706,615,317,2025-09-13 11:49:16.939139+00:00,119.76,US,ios,0
1014,1089,935,2025-10-17 10:26:47.939139+00:00,161.69,GB,android,0
18314,1688,788,2025-11-06 08:24:16.939139+00:00,825.63,AU,android,0
42004,1890,543,2025-10-14 08:39:16.939139+00:00,48.0,AU,ios,0
38020,1623,942,2025-08-24 01:59:51.939139+00:00,45.63,DE,ios,0
9597,1901,925,2025-11-01 03:03:21.939139+00:00,6.13,US,ios,0
34948,1308,744,2025-11-02 17:46:08.939139+00:00,16.28,IN,android,0
17082,43,903,2025-11-17 11:54:13.939139+00:00,145.84,NG,android,0
23763,999,456,2025-10-12 14:19:02.939139+00:00,70.78,NG,web,0
12088,1006,90,2025-08-27 07:30:00.939139+00:00,34.74,IN,android,0
5111,1947,737,2025-09-14 15:50:54.939139+00:00,28.68,FR,ios,0
24287,1541,796,2025-09-20 02:04:11.939139+00:00,72.61,ZA,android,0
34547,1506,261,2025-11-02 17:52:31.939139+00:00,27.1,US,android,0
36752,1410,475,2025-10-25 12:35:51.939139+00:00,21.93,GB,android,0
15380,1288,775,2025-10-11 08:22:27.939139+00:00,24.43,IN,ios,0
23929,1858,768,2025-11-05 19:11:16.939139+00:00,2.99,GB,ios,0
40373,662,675,2025-09-05 11:41:55.939139+00:00,41.93,BR,android,0
19874,1676,466,2025-09-17 04:44:06.939139+00:00,84.59,DE,android,0
13945,1312,788,2025-09-15 17:59:23.939139+00:00,168.2,FR,ios,0
26833,978,980,2025-09-10 23:39:06.939139+00:00,244.05,US,android,0
35852,406,156,2025-09-05 21:31:36.939139+00:00,15.54,CA,ios,0
10806,1502,53,2025-09-16 01:52:04.939139+00:00,18.84,US,android,0
19034,3,649,2025-09-01 18:39:49.939139+00:00,150.11,US,android,0
43242,578,335,2025-11-06 08:15:11.939139+00:00,91.91,DE,android,0
19364,1188,906,2025-10-07 00:36:20.939139+00:00,41.24,US,web,0
37901,1646,13,2025-10-08 20:20:11.939139+00:00,6.02,BR,android,0
2160,1514,556,2025-10-05 23:29:54.939139+00:00,124.13,US,ios,0
31657,576,551,2025-10-16 03:29:38.939139+00:00,233.97,US,ios,0
11330,236,962,2025-10-05 16:13:50.939139+00:00,39.18,US,android,0
25499,1566,975,2025-08-26 11:04:02.939139+00:00,4945.82,IN,ios,0
14043,1433,53,2025-08-28 08:30:21.939139+00:00,111.08,DE,android,0
14567,541,176,2025-10-07 11:41:43.939139+00:00,67.45,AU,ios,0
39214,1596,61,2025-09-17 03:16:05.939139+00:00,133.63,US,android,0
36736,1422,783,2025-10-08 13:45:09.939139+00:00,47.3,US,ios,0
34197,722,156,2025-09-12 14:04:30.939139+00:00,25.13,IN,android,0
3082,1547,396,2025-11-08 07:25:25.939139+00:00,23.25,IN,ios,0
2521,871,836,2025-10-02 04:38:01.939139+00:00,172.2,IN,ios,0
44523,1345,826,2025-10-21 08:40:46.939139+00:00,146.47,US,web,0
48057,872,156,2025-10-18 04:08:35.939139+00:00,14.22,NG,ios,0
42816,1577,248,2025-09-19 02:39:33.939139+00:00,4.45,FR,android,0
48266,1528,632,2025-10-17 16:56:31.939139+00:00,64.06,BR,ios,0
38788,238,994,2025-10-26 22:59:30.939139+00:00,193.53,GB,android,0
16833,821,398,2025-09-03 06:47:11.939139+00:00,11.77,AU,ios,0
25861,408,692,2025-09-11 01:51:02.939139+00:00,15.46,IN,android,0
22657,1076,65,2025-10-11 22:33:59.939139+00:00,57.7,BR,ios,0
36496,685,154,2025-10-11 06:23:25.939139+00:00,32.42,AU,ios,0
41322,740,864,2025-10-06 22:26:56.939139+00:00,75.53,IN,android,0
22664,1448,909,2025-09-01 15:36:59.939139+00:00,397.77,IN,web,0
29807,527,763,2025-11-17 23:09:40.939139+00:00,977.29,GB,web,0
36069,1722,398,2025-10-29 20:45:31.939139+00:00,182.84,IN,android,0
9497,594,187,2025-10-06 05:30:46.939139+00:00,9.51,BR,ios,0
39020,1662,870,2025-10-18 18:16:23.939139+00:00,126.74,GB,android,0
5927,218,723,2025-09-14 00:20:43.939139+00:00,20.49,DE,android,0
29726,1003,390,2025-09-09 12:32:55.939139+00:00,36.85,US,ios,0
16407,902,788,2025-08-23 06:18:45.939139+00:00,89.54,GB,android,0
18451,971,950,2025-11-16 12:51:02.939139+00:00,303.24,US,ios,0
18038,932,197,2025-11-15 20:17:23.939139+00:00,686.73,CA,ios,0
8895,79,201,2025-11-10 10:31:03.939139+00:00,10.42,IN,ios,0
8707,294,355,2025-09-15 21:31:08.939139+00:00,49.63,IN,android,0
1377,10,137,2025-11-20 00:57:46.939139+00:00,39.97,FR,ios,0
1725,1859,514,2025-11-19 12:20:09.939139+00:00,56.71,US,web,0
27045,1142,537,2025-10-14 02:40:36.939139+00:00,200.94,FR,android,0
3755,1081,672,2025-10-24 05:22:12.939139+00:00,7.81,DE,android,0
43286,291,832,2025-09-10 06:44:39.939139+00:00,33.06,IN,android,0
29740,1612,845,2025-09-16 14:45:35.939139+00:00,102.72,FR,ios,0
20568,236,94,2025-11-02 23:04:39.939139+00:00,9.06,IN,android,0
46487,1586,533,2025-11-15 15:57:54.939139+00:00,4.25,CA,android,0
36851,1845,297,2025-11-08 20:35:10.939139+00:00,12.5,AU,ios,0
26063,1091,440,2025-11-01 06:10:45.939139+00:00,12.45,NG,android,0
44639,1129,439,2025-10-08 12:03:49.939139+00:00,13.94,AU,android,0
24859,758,936,2025-08-25 20:40:44.939139+00:00,35.94,BR,android,0
45269,1522,399,2025-10-27 18:55:07.939139+00:00,7.45,US,web,0
13058,1521,842,2025-11-17 04:57:44.939139+00:00,47.06,CA,android,0
19922,47,402,2025-11-18 18:18:17.939139+00:00,30.81,ZA,android,0
28445,1606,541,2025-11-20 00:44:04.939139+00:00,650.39,US,android,0
23388,667,571,2025-10-26 06:27:30.939139+00:00,129.47,NG,android,0
43542,372,87,2025-10-27 01:28:46.939139+00:00,41.55,NG,ios,0
20715,1203,681,2025-08-23 04:16:42.939139+00:00,2.28,US,ios,0
28928,1557,486,2025-10-26 10:52:55.939139+00:00,26.18,US,ios,0
42720,692,968,2025-09-07 13:19:07.939139+00:00,52.49,FR,android,0
14572,1780,35,2025-08-31 23:33:08.939139+00:00,17.49,US,ios,1
29335,356,509,2025-09-23 05:42:47.939139+00:00,51.74,US,android,0
17031,1506,59,2025-11-18 19:26:36.939139+00:00,116.24,GB,web,0
23912,908,912,2025-09-09 10:46:09.939139+00:00,145.43,BR,android,0
33070,878,468,2025-09-14 12:33:38.939139+00:00,8.23,BR,ios,0
14216,967,484,2025-11-15 00:43:24.939139+00:00,22.34,US,android,0
15998,824,320,2025-10-06 20:16:17.939139+00:00,11.31,US,web,0
39934,791,478,2025-11-06 12:59:56.939139+00:00,25.8,US,ios,0
28045,1976,227,2025-08-29 20:29:30.939139+00:00,215.12,US,android,0
47319,944,720,2025-08-22 21:30:36.939139+00:00,44.16,US,web,0
43951,1693,595,2025-10-12 06:37:41.939139+00:00,19.38,GB,android,0
37644,480,168,2025-08-27 08:13:49.939139+00:00,27.18,US,android,0
10737,640,841,2025-09-30 21:20:33.939139+00:00,100.59,US,android,0
