user,mercheant,amount,country,device,label
18218,GourmetEats,182.43,UK,Tablet,0
18219,BookHive,391.27,Germany,Desktop,1
18220,GourmetEats,67.18,Germany,Desktop,1
18221,FashionGo,438.85,UK,Desktop,1
18222,BookHive,84.54,USA,Desktop,1
18223,BookHive,19.25,UK,Tablet,0
18224,GourmetEats,315.61,Germany,Tablet,0
18225,GourmetEats,444.02,Germany,Mobile,0
18226,FashionGo,363.14,Canada,Mobile,1
18227,FashionGo,68.36,Australia,Desktop,0
18228,FashionGo,208.62,Canada,Desktop,0
18229,FashionGo,264.07,USA,Mobile,1
18230,TechWorld,153.08,UK,Desktop,1
18231,BookHive,137.07,UK,Mobile,1
18232,TechWorld,73.15,Brazil,Mobile,0
18233,GourmetEats,234.91,Australia,Tablet,1
18234,TechWorld,388.39,USA,Desktop,1
18235,BookHive,267.97,UK,Mobile,0
18236,BookHive,449.53,Brazil,Mobile,0
18237,FashionGo,191.26,Canada,Mobile,1
18238,TechWorld,352.56,Australia,Tablet,0
18239,AutoParts,377.87,UK,Mobile,0
18240,AutoParts,413.02,Australia,Desktop,0
18241,GourmetEats,120.67,Germany,Tablet,0
18242,AutoParts,275.32,Germany,Mobile,0
18243,GourmetEats,462.51,Germany,Mobile,1
18244,TechWorld,69.51,Canada,Mobile,0
18245,GourmetEats,431.65,Brazil,Desktop,1
18246,GourmetEats,278.15,Germany,Mobile,0
18247,FashionGo,346.16,Australia,Mobile,0
18248,TechWorld,440.86,UK,Tablet,0
18249,BookHive,468.2,UK,Desktop,1
18250,BookHive,66.36,Germany,Tablet,0
18251,TechWorld,274.47,Brazil,Tablet,0
18252,BookHive,344.45,Australia,Desktop,0
18253,BookHive,296.47,UK,Tablet,1
18254,BookHive,195.88,Germany,Mobile,1
18255,AutoParts,119.07,USA,Mobile,0
18256,TechWorld,296.24,UK,Tablet,1
18257,TechWorld,193.93,USA,Desktop,0
18258,AutoParts,304.3,UK,Tablet,0
18259,AutoParts,269.3,Germany,Desktop,1
18260,BookHive,243.52,Canada,Mobile,1
18261,GourmetEats,392.13,Brazil,Desktop,1
18262,GourmetEats,45.18,Brazil,Mobile,0
18263,FashionGo,268.44,USA,Desktop,1
18264,TechWorld,43.15,Germany,Mobile,0
18265,TechWorld,488.64,UK,Mobile,0
18266,AutoParts,488.14,Canada,Tablet,1
18267,GourmetEats,469.85,Canada,Desktop,0
18268,AutoParts,416.1,Brazil,Tablet,0
18269,BookHive,360.21,Brazil,Tablet,1
18270,GourmetEats,456.13,Canada,Mobile,0
18271,BookHive,181.9,Brazil,Desktop,0
18272,AutoParts,474.14,UK,Tablet,1
18273,GourmetEats,446.65,UK,Tablet,0
18274,TechWorld,337.25,UK,Tablet,1
18275,TechWorld,104.99,USA,Desktop,1
18276,FashionGo,157.32,Brazil,Tablet,1
18277,FashionGo,171.18,Canada,Mobile,1
18278,AutoParts,116.66,Australia,Mobile,1
18279,AutoParts,354.61,Brazil,Mobile,0
18280,AutoParts,114.78,Brazil,Tablet,1
18281,AutoParts,32.14,Brazil,Mobile,0
18282,FashionGo,302.69,Germany,Desktop,1
18283,BookHive,374.48,Germany,Tablet,1
18284,TechWorld,24.54,USA,Tablet,1
18285,BookHive,320.71,UK,Desktop,1
18286,FashionGo,273.94,UK,Mobile,0
18287,FashionGo,417.7,Australia,Mobile,0
18288,BookHive,400.23,Canada,Desktop,0
18289,AutoParts,442.34,Germany,Mobile,0
18290,AutoParts,462.78,Germany,Mobile,1
18291,TechWorld,437.1,Canada,Desktop,1
18292,AutoParts,427.94,Brazil,Desktop,0
18293,FashionGo,55.07,Brazil,Tablet,0
18294,TechWorld,275.4,Canada,Desktop,1
18295,BookHive,354.0,UK,Tablet,0
18296,FashionGo,161.29,UK,Desktop,0
18297,GourmetEats,346.73,Germany,Desktop,1
18298,AutoParts,290.1,Canada,Tablet,1
18299,AutoParts,428.19,Canada,Tablet,1
18300,TechWorld,486.63,Germany,Tablet,1
18301,BookHive,244.86,UK,Desktop,1
18302,GourmetEats,419.22,Brazil,Mobile,1
18303,FashionGo,110.03,UK,Desktop,0
18304,BookHive,488.48,Canada,Tablet,1
18305,BookHive,341.5,Canada,Mobile,1
18306,GourmetEats,436.56,Brazil,Desktop,1
18307,TechWorld,297.56,Germany,Desktop,0
18308,GourmetEats,8.65,Brazil,Tablet,0
18309,TechWorld,227.72,USA,Mobile,0
18310,AutoParts,313.09,UK,Desktop,1
18311,AutoParts,106.33,USA,Mobile,0
18312,TechWorld,300.79,USA,Tablet,0
18313,FashionGo,323.2,UK,Desktop,1
18314,AutoParts,57.46,Australia,Tablet,1
18315,BookHive,225.2,USA,Mobile,0
18316,FashionGo,31.71,USA,Mobile,0
18317,FashionGo,134.38,USA,Mobile,0
18318,AutoParts,138.82,Germany,Mobile,1
18319,BookHive,343.95,Canada,Mobile,1
18320,AutoParts,335.48,Canada,Desktop,1
18321,AutoParts,75.79,Brazil,Tablet,1
18322,TechWorld,50.64,Germany,Mobile,0
18323,AutoParts,253.3,Brazil,Tablet,0
18324,AutoParts,256.33,Brazil,Tablet,1
18325,BookHive,279.88,Germany,Mobile,1
18326,TechWorld,214.63,Brazil,Mobile,1
18327,AutoParts,113.76,Brazil,Desktop,1
18328,AutoParts,15.86,Germany,Mobile,0
18329,AutoParts,405.24,Germany,Tablet,0
18330,FashionGo,235.27,Brazil,Tablet,0
18331,FashionGo,372.64,UK,Tablet,1
18332,FashionGo,312.2,Australia,Desktop,1
18333,BookHive,247.49,Australia,Desktop,0
18334,TechWorld,272.02,Brazil,Tablet,0
18335,TechWorld,77.24,Germany,Mobile,1
18336,GourmetEats,52.32,Germany,Tablet,0
18337,FashionGo,258.98,Germany,Mobile,1
18338,GourmetEats,348.33,Brazil,Desktop,1
18339,TechWorld,84.22,Brazil,Tablet,1
18340,TechWorld,358.58,USA,Desktop,1
18341,BookHive,327.46,USA,Tablet,1
18342,AutoParts,145.56,USA,Desktop,1
18343,GourmetEats,151.27,Canada,Desktop,1
18344,BookHive,108.38,Australia,Tablet,0
18345,TechWorld,184.89,Australia,Tablet,0
18346,TechWorld,472.41,Canada,Desktop,0
18347,GourmetEats,218.84,UK,Desktop,0
18348,BookHive,53.04,USA,Mobile,0
18349,GourmetEats,358.34,Germany,Desktop,0
18350,BookHive,276.08,Canada,Mobile,0
18351,FashionGo,457.63,Canada,Desktop,0
18352,FashionGo,372.31,USA,Mobile,0
18353,BookHive,186.53,Germany,Tablet,1
18354,GourmetEats,440.1,Australia,Desktop,1
18355,AutoParts,262.63,UK,Desktop,0
18356,TechWorld,324.22,Canada,Tablet,1
18357,FashionGo,122.09,Germany,Mobile,1
18358,TechWorld,143.95,Germany,Mobile,0
18359,BookHive,135.62,USA,Desktop,1
18360,BookHive,493.45,Canada,Desktop,0
18361,TechWorld,162.34,Australia,Tablet,1
18362,AutoParts,89.67,USA,Tablet,1
18363,FashionGo,152.42,Canada,Mobile,1
18364,FashionGo,206.53,UK,Mobile,0
18365,GourmetEats,251.51,Australia,Tablet,0
18366,TechWorld,114.39,UK,Tablet,1
18367,GourmetEats,50.66,Australia,Tablet,1
18368,TechWorld,213.78,UK,Tablet,1
18369,AutoParts,204.52,UK,Tablet,0
18370,BookHive,89.77,Australia,Desktop,1
18371,AutoParts,385.82,Canada,Tablet,1
18372,FashionGo,96.06,UK,Desktop,0
18373,AutoParts,176.28,UK,Mobile,0
18374,BookHive,247.29,UK,Tablet,1
18375,BookHive,56.87,USA,Desktop,1
18376,AutoParts,184.89,UK,Tablet,1
18377,AutoParts,196.86,USA,Mobile,1
18378,AutoParts,119.26,USA,Tablet,1
18379,BookHive,296.32,Australia,Tablet,0
18380,GourmetEats,280.06,Germany,Mobile,0
18381,BookHive,150.71,UK,Desktop,1
18382,FashionGo,437.83,Australia,Mobile,1
18383,AutoParts,426.85,UK,Mobile,1
18384,AutoParts,152.86,USA,Tablet,0
18385,FashionGo,140.66,Australia,Mobile,0
18386,TechWorld,43.28,Canada,Tablet,1
18387,BookHive,214.59,UK,Desktop,0
18388,FashionGo,304.43,Germany,Desktop,1
18389,AutoParts,209.99,Australia,Desktop,1
18390,GourmetEats,291.53,Germany,Mobile,0
18391,GourmetEats,154.24,Germany,Desktop,0
18392,BookHive,59.27,Canada,Desktop,0
18393,FashionGo,315.59,Australia,Desktop,0
18394,TechWorld,136.05,UK,Tablet,0
18395,FashionGo,5.6,Canada,Tablet,0
18396,TechWorld,71.25,USA,Tablet,0
18397,FashionGo,460.63,Germany,Desktop,0
18398,AutoParts,269.6,Germany,Tablet,1
18399,AutoParts,287.66,Germany,Mobile,1
18400,TechWorld,114.06,Australia,Mobile,1
18401,AutoParts,253.98,Brazil,Tablet,1
18402,AutoParts,137.29,Brazil,Desktop,1
18403,AutoParts,419.48,Brazil,Desktop,0
18404,GourmetEats,187.72,Brazil,Mobile,1
18405,FashionGo,54.28,UK,Tablet,0
18406,AutoParts,264.3,Canada,Tablet,1
18407,GourmetEats,66.9,Australia,Tablet,0
18408,BookHive,33.09,Brazil,Mobile,0
18409,FashionGo,448.94,Germany,Tablet,1
18410,FashionGo,155.32,Canada,Desktop,0
18411,FashionGo,313.47,Australia,Mobile,0
18412,AutoParts,263.28,Germany,Tablet,0
18413,AutoParts,260.84,Germany,Tablet,0
18414,GourmetEats,105.31,Australia,Tablet,0
18415,TechWorld,224.42,Germany,Mobile,1
18416,FashionGo,301.37,Canada,Desktop,0
18417,BookHive,389.64,Brazil,Tablet,0
18418,FashionGo,356.71,UK,Tablet,1
18419,TechWorld,392.12,Brazil,Tablet,0
18420,GourmetEats,349.5,Brazil,Tablet,1
18421,FashionGo,419.39,Brazil,Desktop,1
18422,GourmetEats,109.97,USA,Desktop,1
18423,GourmetEats,328.64,Germany,Mobile,0
18424,AutoParts,308.8,USA,Mobile,0
18425,AutoParts,204.79,UK,Mobile,1
18426,GourmetEats,247.19,Canada,Desktop,1
18427,TechWorld,390.84,Canada,Tablet,0
18428,BookHive,147.15,USA,Desktop,1
18429,TechWorld,464.78,UK,Desktop,1
18430,FashionGo,6.2,UK,Mobile,1
18431,BookHive,56.14,Canada,Desktop,1
18432,AutoParts,424.99,Brazil,Desktop,0
18433,FashionGo,237.08,Canada,Desktop,1
18434,FashionGo,261.85,Canada,Mobile,0
18435,TechWorld,413.89,Canada,Tablet,0
18436,TechWorld,390.09,Canada,Tablet,0
18437,TechWorld,446.7,Canada,Mobile,0
18438,AutoParts,122.85,Australia,Tablet,0
18439,AutoParts,426.02,Brazil,Tablet,1
18440,GourmetEats,243.36,Australia,Mobile,0
18441,FashionGo,182.32,Germany,Desktop,1
18442,AutoParts,44.83,Germany,Desktop,1
18443,AutoParts,482.65,Australia,Desktop,1
18444,AutoParts,52.01,Brazil,Desktop,1
18445,TechWorld,120.22,Canada,Tablet,0
18446,FashionGo,476.51,USA,Mobile,1
18447,TechWorld,84.87,Australia,Mobile,0
18448,BookHive,498.47,Brazil,Mobile,0
18449,GourmetEats,104.58,USA,Desktop,0
18450,TechWorld,147.83,Canada,Mobile,1
18451,GourmetEats,452.43,Brazil,Mobile,1
18452,FashionGo,98.44,USA,Desktop,1
18453,TechWorld,366.25,Canada,Mobile,0
18454,FashionGo,112.95,Brazil,Mobile,1
18455,GourmetEats,430.04,UK,Mobile,0
18456,BookHive,203.85,Canada,Desktop,1
18457,FashionGo,178.9,Australia,Tablet,0
18458,AutoParts,376.71,Germany,Mobile,1
18459,GourmetEats,433.85,Canada,Mobile,0
18460,GourmetEats,478.22,Australia,Mobile,0
18461,FashionGo,46.9,UK,Tablet,1
18462,FashionGo,387.18,UK,Mobile,0
18463,AutoParts,404.73,Germany,Mobile,0
18464,BookHive,99.59,Canada,Mobile,1
18465,AutoParts,116.1,UK,Mobile,0
18466,BookHive,485.51,Germany,Mobile,1
18467,FashionGo,445.75,Australia,Mobile,1
18468,TechWorld,374.95,Germany,Mobile,1
18469,AutoParts,92.9,Australia,Tablet,1
18470,GourmetEats,293.66,Australia,Desktop,0
18471,BookHive,68.99,USA,Mobile,1
18472,AutoParts,352.54,Germany,Mobile,1
18473,GourmetEats,39.97,Germany,Mobile,1
18474,FashionGo,97.09,Brazil,Mobile,0
18475,AutoParts,94.84,UK,Desktop,1
18476,AutoParts,247.55,UK,Tablet,0
18477,TechWorld,383.4,UK,Mobile,1
18478,BookHive,363.65,Germany,Mobile,0
18479,FashionGo,76.13,Australia,Mobile,0
18480,GourmetEats,292.55,USA,Desktop,0
18481,GourmetEats,90.98,Germany,Tablet,1
18482,TechWorld,238.98,Brazil,Mobile,0
18483,FashionGo,290.56,Germany,Mobile,0
18484,BookHive,7.45,Canada,Desktop,0
18485,FashionGo,202.77,Australia,Tablet,1
18486,GourmetEats,440.22,UK,Mobile,0
18487,GourmetEats,167.5,UK,Tablet,0
18488,GourmetEats,296.02,UK,Mobile,1
18489,AutoParts,341.21,Canada,Tablet,1
18490,GourmetEats,434.18,USA,Mobile,1
18491,FashionGo,108.9,Australia,Mobile,1
18492,FashionGo,10.8,Canada,Mobile,0
18493,AutoParts,302.39,Brazil,Tablet,0
18494,GourmetEats,497.86,Germany,Mobile,0
18495,BookHive,463.24,UK,Tablet,1
18496,FashionGo,469.32,Canada,Desktop,0
18497,AutoParts,75.32,USA,Mobile,1
18498,TechWorld,7.24,UK,Desktop,0
18499,GourmetEats,123.27,Germany,Mobile,1
18500,GourmetEats,403.95,Brazil,Mobile,1
18501,AutoParts,31.86,Australia,Mobile,1
18502,BookHive,163.67,Germany,Mobile,0
18503,FashionGo,285.24,Canada,Tablet,0
18504,TechWorld,130.78,Australia,Mobile,1
18505,GourmetEats,7.43,Brazil,Mobile,0
18506,AutoParts,449.29,Canada,Tablet,0
18507,GourmetEats,444.12,Australia,Desktop,0
18508,FashionGo,121.38,Australia,Tablet,1
18509,TechWorld,322.53,Canada,Desktop,1
18510,BookHive,74.74,Australia,Tablet,1
18511,TechWorld,190.52,Brazil,Tablet,1
18512,BookHive,483.76,Brazil,Desktop,1
18513,AutoParts,215.05,USA,Desktop,0
18514,BookHive,85.04,Brazil,Desktop,0
18515,FashionGo,411.38,Germany,Mobile,1
18516,AutoParts,267.16,Brazil,Tablet,1
18517,GourmetEats,157.69,Germany,Tablet,0
18518,BookHive,425.65,USA,Tablet,0
18519,GourmetEats,62.09,Canada,Mobile,1
18520,GourmetEats,392.3,Canada,Desktop,0
18521,BookHive,268.91,Brazil,Desktop,1
18522,GourmetEats,368.52,UK,Desktop,0
18523,TechWorld,481.27,Canada,Mobile,0
18524,BookHive,17.42,USA,Tablet,0
18525,AutoParts,234.71,Brazil,Mobile,0
18526,AutoParts,413.48,Brazil,Tablet,0
18527,BookHive,139.49,USA,Mobile,0
18528,AutoParts,460.9,USA,Tablet,0
18529,FashionGo,62.25,UK,Mobile,0
18530,AutoParts,282.15,UK,Desktop,1
18531,TechWorld,247.82,Germany,Tablet,1
18532,AutoParts,281.6,Canada,Desktop,1
18533,GourmetEats,381.51,USA,Tablet,1
18534,BookHive,348.92,Canada,Desktop,0
18535,FashionGo,420.19,Canada,Desktop,1
18536,BookHive,111.24,Canada,Tablet,0
18537,FashionGo,339.58,Canada,Mobile,0
18538,BookHive,486.68,Germany,Tablet,1
18539,FashionGo,231.38,Australia,Desktop,0
18540,FashionGo,296.82,USA,Tablet,1
18541,FashionGo,253.28,Canada,Tablet,1
18542,FashionGo,324.83,Brazil,Desktop,0
18543,GourmetEats,163.86,USA,Desktop,0
18544,BookHive,103.72,Brazil,Desktop,1
18545,BookHive,145.58,Brazil,Mobile,1
18546,TechWorld,102.22,USA,Desktop,0
18547,BookHive,447.99,UK,Tablet,0
18548,GourmetEats,218.43,Germany,Mobile,0
18549,GourmetEats,233.97,UK,Mobile,1
18550,FashionGo,384.24,Canada,Mobile,0
18551,AutoParts,54.0,Australia,Mobile,1
18552,BookHive,118.04,Canada,Tablet,1
18553,GourmetEats,110.97,USA,Desktop,0
18554,AutoParts,293.68,Australia,Tablet,1
18555,GourmetEats,319.78,UK,Tablet,0
18556,AutoParts,83.75,Canada,Tablet,1
18557,AutoParts,436.5,Canada,Desktop,0
18558,BookHive,348.85,Australia,Desktop,1
18559,TechWorld,406.45,Brazil,Tablet,1
18560,AutoParts,336.63,Australia,Tablet,1
18561,TechWorld,112.96,Brazil,Mobile,1
18562,TechWorld,228.81,UK,Desktop,1
18563,BookHive,130.69,Canada,Desktop,1
18564,TechWorld,362.34,Germany,Tablet,1
18565,TechWorld,344.49,UK,Desktop,0
18566,TechWorld,96.54,USA,Tablet,1
18567,FashionGo,297.76,Australia,Mobile,1
18568,GourmetEats,122.64,Germany,Desktop,0
18569,GourmetEats,7.67,Brazil,Desktop,1
18570,GourmetEats,125.91,USA,Tablet,1
18571,FashionGo,347.29,UK,Tablet,1
18572,TechWorld,87.13,USA,Desktop,1
18573,BookHive,272.55,Brazil,Mobile,0
18574,TechWorld,108.65,Germany,Tablet,1
18575,TechWorld,299.78,UK,Desktop,1
18576,GourmetEats,348.13,UK,Mobile,1
18577,FashionGo,325.51,Canada,Desktop,0
18578,FashionGo,173.0,Canada,Tablet,1
18579,AutoParts,43.73,USA,Tablet,1
18580,FashionGo,236.75,Canada,Mobile,1
18581,FashionGo,99.85,Germany,Mobile,0
18582,TechWorld,342.72,USA,Mobile,0
18583,AutoParts,480.31,Germany,Mobile,1
18584,AutoParts,261.33,Brazil,Mobile,1
18585,TechWorld,346.22,Brazil,Tablet,1
18586,GourmetEats,47.02,Australia,Mobile,0
18587,AutoParts,82.07,Germany,Mobile,1
18588,AutoParts,496.58,USA,Tablet,0
18589,GourmetEats,86.05,Canada,Mobile,0
18590,AutoParts,345.6,Australia,Tablet,0
18591,TechWorld,48.28,Germany,Mobile,1
18592,TechWorld,487.32,Australia,Desktop,1
18593,BookHive,179.09,UK,Mobile,1
18594,GourmetEats,332.84,Australia,Desktop,0
18595,AutoParts,422.05,USA,Desktop,0
18596,AutoParts,448.23,Australia,Mobile,1
18597,FashionGo,139.32,Germany,Desktop,0
18598,FashionGo,352.22,USA,Tablet,1
18599,FashionGo,456.38,Canada,Mobile,0
18600,TechWorld,70.39,Australia,Tablet,0
18601,AutoParts,317.24,Germany,Desktop,0
18602,TechWorld,138.84,Australia,Mobile,0
18603,FashionGo,111.43,Canada,Tablet,0
18604,BookHive,282.53,Canada,Tablet,1
18605,BookHive,376.24,Brazil,Mobile,1
18606,GourmetEats,472.94,UK,Mobile,0
18607,AutoParts,235.67,Germany,Desktop,0
18608,AutoParts,463.79,UK,Desktop,1
18609,BookHive,422.64,Australia,Desktop,1
18610,GourmetEats,243.3,Germany,Desktop,1
18611,BookHive,248.34,Germany,Tablet,1
18612,BookHive,339.76,Canada,Desktop,1
18613,GourmetEats,106.5,UK,Desktop,0
18614,TechWorld,194.44,Germany,Mobile,0
18615,AutoParts,169.99,USA,Desktop,0
18616,AutoParts,57.33,Australia,Desktop,0
18617,TechWorld,85.1,UK,Mobile,1
18618,AutoParts,181.96,Australia,Tablet,0
18619,AutoParts,252.77,UK,Desktop,0
18620,GourmetEats,65.52,USA,Desktop,1
18621,TechWorld,487.56,Brazil,Desktop,0
18622,GourmetEats,348.78,Germany,Desktop,0
18623,FashionGo,52.97,UK,Desktop,1
18624,AutoParts,9.54,Germany,Desktop,1
18625,GourmetEats,210.47,Canada,Desktop,0
18626,GourmetEats,211.44,USA,Tablet,0
18627,GourmetEats,254.54,UK,Mobile,0
18628,GourmetEats,457.67,Australia,Tablet,0
18629,GourmetEats,185.51,Australia,Tablet,1
18630,AutoParts,285.95,UK,Desktop,1
18631,GourmetEats,453.17,Brazil,Desktop,0
18632,BookHive,6.21,UK,Mobile,0
18633,AutoParts,109.89,Canada,Mobile,1
18634,AutoParts,152.93,Australia,Tablet,0
18635,FashionGo,52.88,Canada,Desktop,1
18636,FashionGo,452.35,Canada,Tablet,0
18637,TechWorld,361.45,Canada,Tablet,1
18638,BookHive,120.8,Canada,Desktop,0
18639,AutoParts,480.36,USA,Tablet,0
18640,GourmetEats,62.18,USA,Desktop,1
18641,FashionGo,76.05,Canada,Mobile,1
18642,FashionGo,482.91,Canada,Mobile,0
18643,GourmetEats,177.76,Canada,Mobile,0
18644,GourmetEats,465.32,Germany,Desktop,1
18645,GourmetEats,117.53,Canada,Mobile,0
18646,BookHive,133.77,Australia,Desktop,1
18647,FashionGo,488.55,Australia,Tablet,1
18648,BookHive,458.26,USA,Mobile,1
18649,TechWorld,426.94,Canada,Desktop,1
18650,AutoParts,306.61,Germany,Mobile,1
18651,FashionGo,152.31,Canada,Tablet,1
18652,GourmetEats,454.86,Canada,Tablet,0
18653,TechWorld,238.21,Canada,Desktop,0
18654,TechWorld,347.62,USA,Mobile,1
18655,BookHive,220.56,Australia,Desktop,0
18656,BookHive,388.89,Germany,Mobile,1
18657,FashionGo,85.21,Canada,Tablet,0
18658,GourmetEats,372.54,Germany,Tablet,0
18659,FashionGo,251.61,Canada,Desktop,0
18660,GourmetEats,136.98,Australia,Desktop,0
18661,TechWorld,131.76,USA,Tablet,0
18662,TechWorld,357.2,Australia,Mobile,1
18663,BookHive,167.82,USA,Tablet,0
18664,BookHive,444.27,Brazil,Tablet,0
18665,BookHive,236.52,Brazil,Desktop,1
18666,BookHive,313.16,UK,Mobile,1
18667,TechWorld,22.53,Germany,Desktop,0
18668,GourmetEats,332.99,Brazil,Mobile,1
18669,FashionGo,414.07,UK,Tablet,1
18670,GourmetEats,191.06,Canada,Mobile,0
18671,BookHive,39.97,Brazil,Mobile,1
18672,BookHive,66.81,Canada,Mobile,1
18673,GourmetEats,283.88,Brazil,Mobile,1
18674,FashionGo,76.03,UK,Mobile,0
18675,BookHive,434.6,Germany,Mobile,0
18676,BookHive,100.09,Brazil,Mobile,1
18677,BookHive,321.86,UK,Mobile,1
18678,FashionGo,250.26,UK,Desktop,1
18679,BookHive,343.71,Canada,Mobile,1
18680,AutoParts,204.39,UK,Desktop,0
18681,BookHive,319.09,Germany,Tablet,0
18682,AutoParts,130.24,Australia,Desktop,1
18683,GourmetEats,86.29,UK,Tablet,0
18684,AutoParts,362.7,UK,Mobile,1
18685,AutoParts,60.61,USA,Mobile,0
18686,BookHive,420.36,USA,Mobile,0
18687,BookHive,259.47,Canada,Mobile,1
18688,TechWorld,351.82,Germany,Tablet,0
18689,TechWorld,381.59,Canada,Mobile,0
18690,FashionGo,153.2,Germany,Mobile,0
18691,BookHive,327.97,Australia,Mobile,1
18692,AutoParts,331.68,Australia,Desktop,1
18693,FashionGo,259.41,Germany,Tablet,0
18694,TechWorld,486.57,Brazil,Tablet,0
18695,AutoParts,430.04,Australia,Mobile,1
18696,BookHive,352.48,Canada,Mobile,1
18697,TechWorld,331.92,USA,Mobile,0
18698,TechWorld,111.86,UK,Tablet,1
18699,BookHive,126.12,UK,Desktop,0
18700,FashionGo,303.72,Germany,Tablet,0
18701,AutoParts,474.29,Germany,Tablet,0
18702,TechWorld,42.38,Brazil,Desktop,0
18703,FashionGo,401.73,Brazil,Desktop,1
18704,AutoParts,190.17,Germany,Mobile,1
18705,BookHive,263.05,Germany,Desktop,1
18706,AutoParts,387.6,UK,Mobile,1
18707,FashionGo,441.88,USA,Tablet,0
18708,GourmetEats,428.19,Canada,Desktop,1
18709,AutoParts,311.69,Germany,Tablet,0
18710,GourmetEats,196.64,Germany,Tablet,1
18711,BookHive,112.51,USA,Tablet,1
18712,AutoParts,414.07,USA,Mobile,1
18713,FashionGo,30.58,Canada,Tablet,1
18714,TechWorld,206.49,Australia,Desktop,1
18715,FashionGo,431.13,UK,Desktop,0
18716,FashionGo,88.13,Canada,Tablet,0
18717,BookHive,117.93,USA,Desktop,0
18718,TechWorld,354.65,Canada,Mobile,1
18719,BookHive,410.47,Brazil,Desktop,0
18720,AutoParts,191.49,Brazil,Tablet,1
18721,FashionGo,432.48,Germany,Mobile,0
18722,GourmetEats,143.96,USA,Mobile,0
18723,BookHive,178.7,Brazil,Desktop,0
18724,TechWorld,16.86,Germany,Mobile,0
18725,BookHive,294.97,Canada,Mobile,1
18726,TechWorld,310.97,Brazil,Tablet,0
18727,TechWorld,161.1,Brazil,Mobile,0
18728,BookHive,311.41,USA,Desktop,0
18729,FashionGo,492.91,UK,Tablet,0
18730,BookHive,349.94,Canada,Tablet,0
18731,GourmetEats,76.11,UK,Tablet,1
18732,GourmetEats,118.55,Australia,Desktop,0
18733,FashionGo,471.8,Germany,Mobile,1
18734,BookHive,176.48,Brazil,Desktop,1
18735,GourmetEats,311.38,USA,Mobile,0
18736,AutoParts,252.78,USA,Desktop,0
18737,BookHive,418.31,Australia,Tablet,0
18738,FashionGo,258.13,Brazil,Desktop,1
18739,GourmetEats,325.09,Canada,Desktop,1
18740,AutoParts,59.34,Canada,Desktop,1
18741,AutoParts,234.77,Germany,Tablet,1
18742,TechWorld,449.95,Canada,Mobile,0
18743,BookHive,332.43,Germany,Desktop,1
18744,BookHive,114.35,USA,Mobile,0
18745,AutoParts,340.85,Canada,Mobile,0
18746,GourmetEats,449.77,UK,Tablet,0
18747,TechWorld,162.0,Germany,Tablet,0
18748,FashionGo,351.9,Canada,Mobile,0
18749,TechWorld,245.31,UK,Desktop,1
18750,TechWorld,436.5,Brazil,Desktop,0
18751,GourmetEats,185.83,Germany,Mobile,0
18752,AutoParts,32.69,Australia,Mobile,0
18753,TechWorld,296.18,Brazil,Desktop,0
18754,FashionGo,112.12,Australia,Desktop,1
18755,AutoParts,499.02,Canada,Mobile,1
18756,FashionGo,350.53,UK,Tablet,1
18757,GourmetEats,24.49,Brazil,Tablet,1
18758,BookHive,205.47,Australia,Mobile,1
18759,FashionGo,321.42,UK,Desktop,1
18760,TechWorld,364.22,UK,Desktop,1
18761,TechWorld,457.7,USA,Desktop,0
18762,TechWorld,267.23,Australia,Mobile,0
18763,FashionGo,342.13,Brazil,Tablet,1
18764,AutoParts,150.78,Germany,Tablet,0
18765,AutoParts,81.93,Canada,Mobile,1
18766,GourmetEats,75.96,USA,Mobile,1
18767,AutoParts,83.06,UK,Tablet,0
18768,TechWorld,174.76,UK,Tablet,1
18769,FashionGo,407.0,USA,Mobile,1
18770,AutoParts,370.61,Australia,Tablet,1
18771,BookHive,421.57,Brazil,Mobile,1
18772,FashionGo,165.72,Canada,Tablet,0
18773,BookHive,90.15,Australia,Mobile,0
18774,AutoParts,51.4,Brazil,Tablet,1
18775,TechWorld,481.84,Australia,Mobile,0
18776,AutoParts,461.34,Germany,Desktop,0
18777,TechWorld,70.9,UK,Desktop,1
18778,TechWorld,17.33,USA,Mobile,1
18779,GourmetEats,352.71,UK,Mobile,1
18780,FashionGo,440.47,USA,Tablet,0
18781,TechWorld,256.97,Germany,Desktop,1
18782,AutoParts,482.08,Germany,Tablet,0
18783,FashionGo,58.77,Germany,Desktop,0
18784,AutoParts,282.64,USA,Tablet,1
18785,BookHive,221.76,USA,Desktop,1
18786,TechWorld,485.26,Australia,Mobile,0
18787,TechWorld,321.6,Canada,Tablet,1
18788,TechWorld,13.13,Australia,Desktop,0
18789,BookHive,487.65,Canada,Tablet,1
18790,BookHive,148.88,Germany,Tablet,1
18791,AutoParts,292.01,Brazil,Desktop,0
18792,TechWorld,284.22,USA,Mobile,1
18793,BookHive,128.69,Brazil,Desktop,0
18794,GourmetEats,92.06,USA,Desktop,0
18795,BookHive,69.58,Australia,Mobile,1
18796,FashionGo,15.42,Germany,Tablet,1
18797,BookHive,42.37,USA,Mobile,0
18798,AutoParts,188.78,USA,Tablet,1
18799,GourmetEats,243.78,Australia,Mobile,0
18800,AutoParts,446.26,Brazil,Tablet,0
18801,FashionGo,441.0,Germany,Mobile,0
18802,FashionGo,26.64,Canada,Mobile,0
18803,AutoParts,21.11,UK,Tablet,1
18804,GourmetEats,151.26,Australia,Tablet,0
